year,month,breed,n_animals
2020,5,American Staffordshire Terrier,2314.0
2020,6,American Staffordshire Terrier,2330.0
2020,7,American Staffordshire Terrier,2358.0
2020,8,American Staffordshire Terrier,2389.0
2020,9,American Staffordshire Terrier,2408.0
2020,10,American Staffordshire Terrier,2455.0
2020,11,American Staffordshire Terrier,2474.0
2020,12,American Staffordshire Terrier,2500.0
2021,1,American Staffordshire Terrier,2518.0
2021,2,American Staffordshire Terrier,2534.0
2021,3,American Staffordshire Terrier,2561.0
2021,4,American Staffordshire Terrier,2570.0
2021,5,American Staffordshire Terrier,2582.0
2021,6,American Staffordshire Terrier,2602.0
2021,7,American Staffordshire Terrier,2629.0
2021,8,American Staffordshire Terrier,2652.0
2021,9,American Staffordshire Terrier,2686.0
2021,10,American Staffordshire Terrier,2714.0
2021,11,American Staffordshire Terrier,2723.0
2021,12,American Staffordshire Terrier,2726.0
2022,1,American Staffordshire Terrier,2733.0
2022,2,American Staffordshire Terrier,2767.0
2022,3,American Staffordshire Terrier,2780.0
2022,4,American Staffordshire Terrier,2800.0
2022,5,American Staffordshire Terrier,2802.0
2022,6,American Staffordshire Terrier,2812.0
2022,7,American Staffordshire Terrier,2821.0
2022,8,American Staffordshire Terrier,2823.0
2022,9,American Staffordshire Terrier,2829.0
2022,10,American Staffordshire Terrier,2838.0
2022,11,American Staffordshire Terrier,2878.0
2022,12,American Staffordshire Terrier,2870.0
2023,1,American Staffordshire Terrier,2874.0
2023,2,American Staffordshire Terrier,2881.0
2023,3,American Staffordshire Terrier,2876.0
2023,4,American Staffordshire Terrier,2878.0
2023,5,American Staffordshire Terrier,2886.0
2023,6,American Staffordshire Terrier,2890.0
2023,7,American Staffordshire Terrier,2887.0
2016,1,Berger de Beauce,1237.0
2016,2,Berger de Beauce,1234.0
2016,3,Berger de Beauce,1232.0
2016,4,Berger de Beauce,1238.0
2016,5,Berger de Beauce,1243.0
2016,6,Berger de Beauce,1251.0
2016,7,Berger de Beauce,1256.0
2016,8,Berger de Beauce,1253.0
2016,9,Berger de Beauce,1260.0
2016,10,Berger de Beauce,1267.0
2016,11,Berger de Beauce,1259.0
2016,12,Berger de Beauce,1265.0
2017,1,Berger de Beauce,1256.0
2017,2,Berger de Beauce,1251.0
2017,3,Berger de Beauce,1253.0
2017,4,Berger de Beauce,1254.0
2017,5,Berger de Beauce,1259.0
2017,6,Berger de Beauce,1269.0
2017,7,Berger de Beauce,1266.0
2017,8,Berger de Beauce,1260.0
2017,9,Berger de Beauce,1268.0
2017,10,Berger de Beauce,1261.0
2017,11,Berger de Beauce,1253.0
2017,12,Berger de Beauce,1242.0
2018,1,Berger de Beauce,1239.0
2018,2,Berger de Beauce,1236.0
2018,3,Berger de Beauce,1244.0
2018,4,Berger de Beauce,1240.0
2018,5,Berger de Beauce,1254.0
2018,6,Berger de Beauce,1261.0
2018,7,Berger de Beauce,1266.0
2018,8,Berger de Beauce,1260.0
2018,9,Berger de Beauce,1259.0
2018,10,Berger de Beauce,1247.0
2018,11,Berger de Beauce,1236.0
2018,12,Berger de Beauce,1223.0
2019,1,Berger de Beauce,1217.0
2019,2,Berger de Beauce,1210.0
2019,3,Berger de Beauce,1213.0
2019,4,Berger de Beauce,1213.0
2019,5,Berger de Beauce,1210.0
2019,6,Berger de Beauce,1222.0
2019,7,Berger de Beauce,1213.0
2019,8,Berger de Beauce,1222.0
2019,9,Berger de Beauce,1215.0
2019,10,Berger de Beauce,1208.0
2019,11,Berger de Beauce,1212.0
2019,12,Berger de Beauce,1199.0
2020,1,Berger de Beauce,1190.0
2020,2,Berger de Beauce,1183.0
2020,3,Berger de Beauce,1184.0
2020,4,Berger de Beauce,1185.0
2020,5,Berger de Beauce,1178.0
2020,6,Berger de Beauce,1183.0
2020,7,Berger de Beauce,1175.0
2020,8,Berger de Beauce,1179.0
2020,9,Berger de Beauce,1174.0
2020,10,Berger de Beauce,1164.0
2020,11,Berger de Beauce,1164.0
2020,12,Berger de Beauce,1184.0
2021,1,Berger de Beauce,1188.0
2021,2,Berger de Beauce,1187.0
2021,3,Berger de Beauce,1193.0
2021,4,Berger de Beauce,1193.0
2021,5,Berger de Beauce,1194.0
2021,6,Berger de Beauce,1185.0
2021,7,Berger de Beauce,1186.0
2021,8,Berger de Beauce,1205.0
2021,9,Berger de Beauce,1202.0
2021,10,Berger de Beauce,1207.0
2021,11,Berger de Beauce,1200.0
2021,12,Berger de Beauce,1189.0
2022,1,Berger de Beauce,1201.0
2022,2,Berger de Beauce,1196.0
2022,3,Berger de Beauce,1185.0
2022,4,Berger de Beauce,1201.0
2022,5,Berger de Beauce,1212.0
2022,6,Berger de Beauce,1205.0
2022,7,Berger de Beauce,1199.0
2022,8,Berger de Beauce,1191.0
2022,9,Berger de Beauce,1186.0
2022,10,Berger de Beauce,1193.0
2022,11,Berger de Beauce,1197.0
2022,12,Berger de Beauce,1191.0
2023,1,Berger de Beauce,1201.0
2023,2,Berger de Beauce,1203.0
2023,3,Berger de Beauce,1206.0
2023,4,Berger de Beauce,1216.0
2023,5,Berger de Beauce,1213.0
2023,6,Berger de Beauce,1205.0
2023,7,Berger de Beauce,1202.0
2016,1,Boerboel,77.0
2016,2,Boerboel,77.0
2016,3,Boerboel,79.0
2016,4,Boerboel,79.0
2016,5,Boerboel,79.0
2016,6,Boerboel,78.0
2016,7,Boerboel,76.0
2016,8,Boerboel,76.0
2016,9,Boerboel,76.0
2016,10,Boerboel,75.0
2016,11,Boerboel,75.0
2016,12,Boerboel,75.0
2017,1,Boerboel,77.0
2017,2,Boerboel,76.0
2017,3,Boerboel,76.0
2017,4,Boerboel,77.0
2017,5,Boerboel,75.0
2017,6,Boerboel,76.0
2017,7,Boerboel,78.0
2017,8,Boerboel,79.0
2017,9,Boerboel,79.0
2017,10,Boerboel,79.0
2017,11,Boerboel,79.0
2017,12,Boerboel,80.0
2018,1,Boerboel,79.0
2018,2,Boerboel,80.0
2018,3,Boerboel,81.0
2018,4,Boerboel,82.0
2018,5,Boerboel,82.0
2018,6,Boerboel,83.0
2018,7,Boerboel,81.0
2018,8,Boerboel,80.0
2018,9,Boerboel,82.0
2018,10,Boerboel,82.0
2018,11,Boerboel,83.0
2018,12,Boerboel,84.0
2019,1,Boerboel,83.0
2019,2,Boerboel,83.0
2019,3,Boerboel,81.0
2019,4,Boerboel,82.0
2019,5,Boerboel,82.0
2019,6,Boerboel,83.0
2019,7,Boerboel,83.0
2019,8,Boerboel,83.0
2019,9,Boerboel,83.0
2019,10,Boerboel,82.0
2019,11,Boerboel,82.0
2019,12,Boerboel,82.0
2020,1,Boerboel,81.0
2020,2,Boerboel,80.0
2020,3,Boerboel,80.0
2020,4,Boerboel,80.0
2020,5,Boerboel,81.0
2020,6,Boerboel,81.0
2020,7,Boerboel,81.0
2020,8,Boerboel,81.0
2020,9,Boerboel,81.0
2020,10,Boerboel,76.0
2020,11,Boerboel,76.0
2020,12,Boerboel,75.0
2021,1,Boerboel,74.0
2021,2,Boerboel,74.0
2021,3,Boerboel,73.0
2021,4,Boerboel,72.0
2021,5,Boerboel,66.0
2021,6,Boerboel,65.0
2021,7,Boerboel,65.0
2021,8,Boerboel,65.0
2021,9,Boerboel,64.0
2021,10,Boerboel,63.0
2021,11,Boerboel,63.0
2021,12,Boerboel,62.0
2022,1,Boerboel,63.0
2022,2,Boerboel,63.0
2022,3,Boerboel,48.0
2022,4,Boerboel,48.0
2022,5,Boerboel,48.0
2022,6,Boerboel,48.0
2022,7,Boerboel,48.0
2022,8,Boerboel,47.0
2022,9,Boerboel,47.0
2022,10,Boerboel,46.0
2022,11,Boerboel,46.0
2022,12,Boerboel,46.0
2023,1,Boerboel,46.0
2023,2,Boerboel,46.0
2023,3,Boerboel,45.0
2023,4,Boerboel,45.0
2023,5,Boerboel,45.0
2023,6,Boerboel,44.0
2023,7,Boerboel,44.0
2016,1,Bull Terrier,483.0
2016,2,Bull Terrier,480.0
2016,3,Bull Terrier,482.0
2016,4,Bull Terrier,484.0
2016,5,Bull Terrier,484.0
2016,6,Bull Terrier,483.0
2016,7,Bull Terrier,485.0
2016,8,Bull Terrier,487.0
2016,9,Bull Terrier,495.0
2016,10,Bull Terrier,497.0
2016,11,Bull Terrier,493.0
2016,12,Bull Terrier,492.0
2017,1,Bull Terrier,492.0
2017,2,Bull Terrier,495.0
2017,3,Bull Terrier,498.0
2017,4,Bull Terrier,500.0
2017,5,Bull Terrier,498.0
2017,6,Bull Terrier,505.0
2017,7,Bull Terrier,505.0
2017,8,Bull Terrier,507.0
2017,9,Bull Terrier,511.0
2017,10,Bull Terrier,516.0
2017,11,Bull Terrier,517.0
2017,12,Bull Terrier,513.0
2018,1,Bull Terrier,512.0
2018,2,Bull Terrier,528.0
2018,3,Bull Terrier,531.0
2018,4,Bull Terrier,526.0
2018,5,Bull Terrier,523.0
2018,6,Bull Terrier,524.0
2018,7,Bull Terrier,527.0
2018,8,Bull Terrier,525.0
2018,9,Bull Terrier,528.0
2018,10,Bull Terrier,529.0
2018,11,Bull Terrier,528.0
2018,12,Bull Terrier,532.0
2019,1,Bull Terrier,531.0
2019,2,Bull Terrier,530.0
2019,3,Bull Terrier,534.0
2019,4,Bull Terrier,533.0
2019,5,Bull Terrier,531.0
2019,6,Bull Terrier,535.0
2019,7,Bull Terrier,536.0
2019,8,Bull Terrier,541.0
2019,9,Bull Terrier,538.0
2019,10,Bull Terrier,540.0
2019,11,Bull Terrier,542.0
2019,12,Bull Terrier,544.0
2020,1,Bull Terrier,546.0
2020,2,Bull Terrier,547.0
2020,3,Bull Terrier,547.0
2020,4,Bull Terrier,547.0
2020,5,Bull Terrier,554.0
2020,6,Bull Terrier,556.0
2020,7,Bull Terrier,553.0
2020,8,Bull Terrier,554.0
2020,9,Bull Terrier,554.0
2020,10,Bull Terrier,557.0
2020,11,Bull Terrier,556.0
2020,12,Bull Terrier,561.0
2021,1,Bull Terrier,564.0
2021,2,Bull Terrier,569.0
2021,3,Bull Terrier,566.0
2021,4,Bull Terrier,562.0
2021,5,Bull Terrier,568.0
2021,6,Bull Terrier,569.0
2021,7,Bull Terrier,564.0
2021,8,Bull Terrier,563.0
2021,9,Bull Terrier,565.0
2021,10,Bull Terrier,564.0
2021,11,Bull Terrier,563.0
2021,12,Bull Terrier,562.0
2022,1,Bull Terrier,558.0
2022,2,Bull Terrier,560.0
2022,3,Bull Terrier,553.0
2022,4,Bull Terrier,548.0
2022,5,Bull Terrier,550.0
2022,6,Bull Terrier,545.0
2022,7,Bull Terrier,540.0
2022,8,Bull Terrier,538.0
2022,9,Bull Terrier,536.0
2022,10,Bull Terrier,537.0
2022,11,Bull Terrier,543.0
2022,12,Bull Terrier,540.0
2023,1,Bull Terrier,539.0
2023,2,Bull Terrier,539.0
2023,3,Bull Terrier,538.0
2023,4,Bull Terrier,538.0
2023,5,Bull Terrier,537.0
2023,6,Bull Terrier,534.0
2023,7,Bull Terrier,533.0
2016,1,Bullmastiff,214.0
2016,2,Bullmastiff,215.0
2016,3,Bullmastiff,214.0
2016,4,Bullmastiff,212.0
2016,5,Bullmastiff,211.0
2016,6,Bullmastiff,210.0
2016,7,Bullmastiff,208.0
2016,8,Bullmastiff,207.0
2016,9,Bullmastiff,205.0
2016,10,Bullmastiff,215.0
2016,11,Bullmastiff,211.0
2016,12,Bullmastiff,203.0
2017,1,Bullmastiff,200.0
2017,2,Bullmastiff,197.0
2017,3,Bullmastiff,195.0
2017,4,Bullmastiff,195.0
2017,5,Bullmastiff,196.0
2017,6,Bullmastiff,196.0
2017,7,Bullmastiff,197.0
2017,8,Bullmastiff,195.0
2017,9,Bullmastiff,193.0
2017,10,Bullmastiff,192.0
2017,11,Bullmastiff,192.0
2017,12,Bullmastiff,190.0
2018,1,Bullmastiff,186.0
2018,2,Bullmastiff,183.0
2018,3,Bullmastiff,184.0
2018,4,Bullmastiff,186.0
2018,5,Bullmastiff,181.0
2018,6,Bullmastiff,181.0
2018,7,Bullmastiff,183.0
2018,8,Bullmastiff,180.0
2018,9,Bullmastiff,181.0
2018,10,Bullmastiff,179.0
2018,11,Bullmastiff,182.0
2018,12,Bullmastiff,182.0
2019,1,Bullmastiff,181.0
2019,2,Bullmastiff,180.0
2019,3,Bullmastiff,180.0
2019,4,Bullmastiff,184.0
2019,5,Bullmastiff,181.0
2019,6,Bullmastiff,181.0
2019,7,Bullmastiff,181.0
2019,8,Bullmastiff,180.0
2019,9,Bullmastiff,180.0
2019,10,Bullmastiff,180.0
2019,11,Bullmastiff,180.0
2019,12,Bullmastiff,180.0
2020,1,Bullmastiff,176.0
2020,2,Bullmastiff,174.0
2020,3,Bullmastiff,171.0
2020,4,Bullmastiff,169.0
2020,5,Bullmastiff,166.0
2020,6,Bullmastiff,167.0
2020,7,Bullmastiff,167.0
2020,8,Bullmastiff,172.0
2020,9,Bullmastiff,170.0
2020,10,Bullmastiff,169.0
2020,11,Bullmastiff,171.0
2020,12,Bullmastiff,171.0
2021,1,Bullmastiff,171.0
2021,2,Bullmastiff,165.0
2021,3,Bullmastiff,167.0
2021,4,Bullmastiff,167.0
2021,5,Bullmastiff,170.0
2021,6,Bullmastiff,171.0
2021,7,Bullmastiff,169.0
2021,8,Bullmastiff,170.0
2021,9,Bullmastiff,170.0
2021,10,Bullmastiff,170.0
2021,11,Bullmastiff,170.0
2021,12,Bullmastiff,169.0
2022,1,Bullmastiff,170.0
2022,2,Bullmastiff,171.0
2022,3,Bullmastiff,164.0
2022,4,Bullmastiff,168.0
2022,5,Bullmastiff,164.0
2022,6,Bullmastiff,165.0
2022,7,Bullmastiff,165.0
2022,8,Bullmastiff,164.0
2022,9,Bullmastiff,161.0
2022,10,Bullmastiff,160.0
2022,11,Bullmastiff,160.0
2022,12,Bullmastiff,159.0
2023,1,Bullmastiff,160.0
2023,2,Bullmastiff,159.0
2023,3,Bullmastiff,158.0
2023,4,Bullmastiff,164.0
2023,5,Bullmastiff,163.0
2023,6,Bullmastiff,163.0
2023,7,Bullmastiff,165.0
2016,1,Cane Corso Italiano,565.0
2016,2,Cane Corso Italiano,569.0
2016,3,Cane Corso Italiano,567.0
2016,4,Cane Corso Italiano,570.0
2016,5,Cane Corso Italiano,576.0
2016,6,Cane Corso Italiano,588.0
2016,7,Cane Corso Italiano,596.0
2016,8,Cane Corso Italiano,595.0
2016,9,Cane Corso Italiano,600.0
2016,10,Cane Corso Italiano,602.0
2016,11,Cane Corso Italiano,607.0
2016,12,Cane Corso Italiano,612.0
2017,1,Cane Corso Italiano,616.0
2017,2,Cane Corso Italiano,616.0
2017,3,Cane Corso Italiano,618.0
2017,4,Cane Corso Italiano,624.0
2017,5,Cane Corso Italiano,633.0
2017,6,Cane Corso Italiano,647.0
2017,7,Cane Corso Italiano,655.0
2017,8,Cane Corso Italiano,664.0
2017,9,Cane Corso Italiano,671.0
2017,10,Cane Corso Italiano,681.0
2017,11,Cane Corso Italiano,689.0
2017,12,Cane Corso Italiano,691.0
2018,1,Cane Corso Italiano,696.0
2018,2,Cane Corso Italiano,693.0
2018,3,Cane Corso Italiano,698.0
2018,4,Cane Corso Italiano,701.0
2018,5,Cane Corso Italiano,703.0
2018,6,Cane Corso Italiano,705.0
2018,7,Cane Corso Italiano,717.0
2018,8,Cane Corso Italiano,728.0
2018,9,Cane Corso Italiano,730.0
2018,10,Cane Corso Italiano,727.0
2018,11,Cane Corso Italiano,734.0
2018,12,Cane Corso Italiano,745.0
2019,1,Cane Corso Italiano,762.0
2019,2,Cane Corso Italiano,771.0
2019,3,Cane Corso Italiano,770.0
2019,4,Cane Corso Italiano,774.0
2019,5,Cane Corso Italiano,798.0
2019,6,Cane Corso Italiano,806.0
2019,7,Cane Corso Italiano,815.0
2019,8,Cane Corso Italiano,830.0
2019,9,Cane Corso Italiano,841.0
2019,10,Cane Corso Italiano,846.0
2019,11,Cane Corso Italiano,855.0
2019,12,Cane Corso Italiano,868.0
2020,1,Cane Corso Italiano,869.0
2020,2,Cane Corso Italiano,878.0
2020,3,Cane Corso Italiano,876.0
2020,4,Cane Corso Italiano,879.0
2020,5,Cane Corso Italiano,880.0
2020,6,Cane Corso Italiano,881.0
2020,7,Cane Corso Italiano,884.0
2020,8,Cane Corso Italiano,897.0
2020,9,Cane Corso Italiano,898.0
2020,10,Cane Corso Italiano,908.0
2020,11,Cane Corso Italiano,910.0
2020,12,Cane Corso Italiano,922.0
2021,1,Cane Corso Italiano,933.0
2021,2,Cane Corso Italiano,938.0
2021,3,Cane Corso Italiano,942.0
2021,4,Cane Corso Italiano,956.0
2021,5,Cane Corso Italiano,973.0
2021,6,Cane Corso Italiano,982.0
2021,7,Cane Corso Italiano,986.0
2021,8,Cane Corso Italiano,997.0
2021,9,Cane Corso Italiano,1007.0
2021,10,Cane Corso Italiano,1018.0
2021,11,Cane Corso Italiano,1025.0
2021,12,Cane Corso Italiano,1033.0
2022,1,Cane Corso Italiano,1034.0
2022,2,Cane Corso Italiano,1037.0
2022,3,Cane Corso Italiano,1036.0
2022,4,Cane Corso Italiano,1042.0
2022,5,Cane Corso Italiano,1038.0
2022,6,Cane Corso Italiano,1031.0
2022,7,Cane Corso Italiano,1042.0
2022,8,Cane Corso Italiano,1053.0
2022,9,Cane Corso Italiano,1060.0
2022,10,Cane Corso Italiano,1077.0
2022,11,Cane Corso Italiano,1085.0
2022,12,Cane Corso Italiano,1084.0
2023,1,Cane Corso Italiano,1093.0
2023,2,Cane Corso Italiano,1098.0
2023,3,Cane Corso Italiano,1101.0
2023,4,Cane Corso Italiano,1105.0
2023,5,Cane Corso Italiano,1101.0
2023,6,Cane Corso Italiano,1101.0
2023,7,Cane Corso Italiano,1101.0
2016,1,Ceskoslovensky Vlciak,363.0
2016,2,Ceskoslovensky Vlciak,368.0
2016,3,Ceskoslovensky Vlciak,372.0
2016,4,Ceskoslovensky Vlciak,374.0
2016,5,Ceskoslovensky Vlciak,374.0
2016,6,Ceskoslovensky Vlciak,370.0
2016,7,Ceskoslovensky Vlciak,368.0
2016,8,Ceskoslovensky Vlciak,378.0
2016,9,Ceskoslovensky Vlciak,375.0
2016,10,Ceskoslovensky Vlciak,371.0
2016,11,Ceskoslovensky Vlciak,377.0
2016,12,Ceskoslovensky Vlciak,381.0
2017,1,Ceskoslovensky Vlciak,391.0
2017,2,Ceskoslovensky Vlciak,391.0
2017,3,Ceskoslovensky Vlciak,396.0
2017,4,Ceskoslovensky Vlciak,394.0
2017,5,Ceskoslovensky Vlciak,389.0
2017,6,Ceskoslovensky Vlciak,389.0
2017,7,Ceskoslovensky Vlciak,387.0
2017,8,Ceskoslovensky Vlciak,387.0
2017,9,Ceskoslovensky Vlciak,388.0
2017,10,Ceskoslovensky Vlciak,386.0
2017,11,Ceskoslovensky Vlciak,393.0
2017,12,Ceskoslovensky Vlciak,394.0
2018,1,Ceskoslovensky Vlciak,404.0
2018,2,Ceskoslovensky Vlciak,411.0
2018,3,Ceskoslovensky Vlciak,406.0
2018,4,Ceskoslovensky Vlciak,409.0
2018,5,Ceskoslovensky Vlciak,410.0
2018,6,Ceskoslovensky Vlciak,409.0
2018,7,Ceskoslovensky Vlciak,408.0
2018,8,Ceskoslovensky Vlciak,411.0
2018,9,Ceskoslovensky Vlciak,413.0
2018,10,Ceskoslovensky Vlciak,420.0
2018,11,Ceskoslovensky Vlciak,425.0
2018,12,Ceskoslovensky Vlciak,429.0
2019,1,Ceskoslovensky Vlciak,433.0
2019,2,Ceskoslovensky Vlciak,431.0
2019,3,Ceskoslovensky Vlciak,434.0
2019,4,Ceskoslovensky Vlciak,430.0
2019,5,Ceskoslovensky Vlciak,426.0
2019,6,Ceskoslovensky Vlciak,424.0
2019,7,Ceskoslovensky Vlciak,419.0
2019,8,Ceskoslovensky Vlciak,417.0
2019,9,Ceskoslovensky Vlciak,419.0
2019,10,Ceskoslovensky Vlciak,421.0
2019,11,Ceskoslovensky Vlciak,426.0
2019,12,Ceskoslovensky Vlciak,429.0
2020,1,Ceskoslovensky Vlciak,443.0
2020,2,Ceskoslovensky Vlciak,449.0
2020,3,Ceskoslovensky Vlciak,454.0
2020,4,Ceskoslovensky Vlciak,452.0
2020,5,Ceskoslovensky Vlciak,454.0
2020,6,Ceskoslovensky Vlciak,455.0
2020,7,Ceskoslovensky Vlciak,448.0
2020,8,Ceskoslovensky Vlciak,449.0
2020,9,Ceskoslovensky Vlciak,446.0
2020,10,Ceskoslovensky Vlciak,454.0
2020,11,Ceskoslovensky Vlciak,452.0
2020,12,Ceskoslovensky Vlciak,463.0
2021,1,Ceskoslovensky Vlciak,466.0
2021,2,Ceskoslovensky Vlciak,468.0
2021,3,Ceskoslovensky Vlciak,469.0
2021,4,Ceskoslovensky Vlciak,471.0
2021,5,Ceskoslovensky Vlciak,470.0
2021,6,Ceskoslovensky Vlciak,467.0
2021,7,Ceskoslovensky Vlciak,476.0
2021,8,Ceskoslovensky Vlciak,479.0
2021,9,Ceskoslovensky Vlciak,480.0
2021,10,Ceskoslovensky Vlciak,475.0
2021,11,Ceskoslovensky Vlciak,473.0
2021,12,Ceskoslovensky Vlciak,474.0
2022,1,Ceskoslovensky Vlciak,475.0
2022,2,Ceskoslovensky Vlciak,472.0
2022,3,Ceskoslovensky Vlciak,469.0
2022,4,Ceskoslovensky Vlciak,466.0
2022,5,Ceskoslovensky Vlciak,467.0
2022,6,Ceskoslovensky Vlciak,470.0
2022,7,Ceskoslovensky Vlciak,465.0
2022,8,Ceskoslovensky Vlciak,470.0
2022,9,Ceskoslovensky Vlciak,468.0
2022,10,Ceskoslovensky Vlciak,471.0
2022,11,Ceskoslovensky Vlciak,469.0
2022,12,Ceskoslovensky Vlciak,468.0
2023,1,Ceskoslovensky Vlciak,467.0
2023,2,Ceskoslovensky Vlciak,472.0
2023,3,Ceskoslovensky Vlciak,471.0
2023,4,Ceskoslovensky Vlciak,473.0
2023,5,Ceskoslovensky Vlciak,472.0
2023,6,Ceskoslovensky Vlciak,467.0
2023,7,Ceskoslovensky Vlciak,464.0
2016,1,Chien de Berger Belge,7149.0
2016,2,Chien de Berger Belge,7126.0
2016,3,Chien de Berger Belge,7113.0
2016,4,Chien de Berger Belge,7096.0
2016,5,Chien de Berger Belge,7065.0
2016,6,Chien de Berger Belge,7098.0
2016,7,Chien de Berger Belge,7073.0
2016,8,Chien de Berger Belge,7052.0
2016,9,Chien de Berger Belge,7060.0
2016,10,Chien de Berger Belge,7048.0
2016,11,Chien de Berger Belge,7030.0
2016,12,Chien de Berger Belge,6982.0
2017,1,Chien de Berger Belge,6988.0
2017,2,Chien de Berger Belge,6965.0
2017,3,Chien de Berger Belge,6956.0
2017,4,Chien de Berger Belge,6957.0
2017,5,Chien de Berger Belge,6956.0
2017,6,Chien de Berger Belge,6941.0
2017,7,Chien de Berger Belge,6928.0
2017,8,Chien de Berger Belge,6927.0
2017,9,Chien de Berger Belge,6899.0
2017,10,Chien de Berger Belge,6915.0
2017,11,Chien de Berger Belge,6917.0
2017,12,Chien de Berger Belge,6897.0
2018,1,Chien de Berger Belge,6846.0
2018,2,Chien de Berger Belge,6841.0
2018,3,Chien de Berger Belge,6797.0
2018,4,Chien de Berger Belge,6785.0
2018,5,Chien de Berger Belge,6804.0
2018,6,Chien de Berger Belge,6838.0
2018,7,Chien de Berger Belge,6830.0
2018,8,Chien de Berger Belge,6822.0
2018,9,Chien de Berger Belge,6783.0
2018,10,Chien de Berger Belge,6761.0
2018,11,Chien de Berger Belge,6737.0
2018,12,Chien de Berger Belge,6753.0
2019,1,Chien de Berger Belge,6700.0
2019,2,Chien de Berger Belge,6725.0
2019,3,Chien de Berger Belge,6725.0
2019,4,Chien de Berger Belge,6733.0
2019,5,Chien de Berger Belge,6749.0
2019,6,Chien de Berger Belge,6711.0
2019,7,Chien de Berger Belge,6730.0
2019,8,Chien de Berger Belge,6750.0
2019,9,Chien de Berger Belge,6733.0
2019,10,Chien de Berger Belge,6691.0
2019,11,Chien de Berger Belge,6701.0
2019,12,Chien de Berger Belge,6691.0
2020,1,Chien de Berger Belge,6639.0
2020,2,Chien de Berger Belge,6615.0
2020,3,Chien de Berger Belge,6600.0
2020,4,Chien de Berger Belge,6601.0
2020,5,Chien de Berger Belge,6581.0
2020,6,Chien de Berger Belge,6568.0
2020,7,Chien de Berger Belge,6605.0
2020,8,Chien de Berger Belge,6606.0
2020,9,Chien de Berger Belge,6607.0
2020,10,Chien de Berger Belge,6599.0
2020,11,Chien de Berger Belge,6616.0
2020,12,Chien de Berger Belge,6595.0
2021,1,Chien de Berger Belge,6602.0
2021,2,Chien de Berger Belge,6582.0
2021,3,Chien de Berger Belge,6585.0
2021,4,Chien de Berger Belge,6589.0
2021,5,Chien de Berger Belge,6611.0
2021,6,Chien de Berger Belge,6641.0
2021,7,Chien de Berger Belge,6648.0
2021,8,Chien de Berger Belge,6693.0
2021,9,Chien de Berger Belge,6689.0
2021,10,Chien de Berger Belge,6693.0
2021,11,Chien de Berger Belge,6686.0
2021,12,Chien de Berger Belge,6657.0
2022,1,Chien de Berger Belge,6656.0
2022,2,Chien de Berger Belge,6645.0
2022,3,Chien de Berger Belge,6618.0
2022,4,Chien de Berger Belge,6602.0
2022,5,Chien de Berger Belge,6622.0
2022,6,Chien de Berger Belge,6638.0
2022,7,Chien de Berger Belge,6653.0
2022,8,Chien de Berger Belge,6653.0
2022,9,Chien de Berger Belge,6667.0
2022,10,Chien de Berger Belge,6672.0
2022,11,Chien de Berger Belge,6638.0
2022,12,Chien de Berger Belge,6626.0
2023,1,Chien de Berger Belge,6633.0
2023,2,Chien de Berger Belge,6669.0
2023,3,Chien de Berger Belge,6688.0
2023,4,Chien de Berger Belge,6705.0
2023,5,Chien de Berger Belge,6730.0
2023,6,Chien de Berger Belge,6701.0
2023,7,Chien de Berger Belge,6661.0
2016,1,Deutscher Schaferhund,10916.0
2016,2,Deutscher Schaferhund,10861.0
2016,3,Deutscher Schaferhund,10842.0
2016,4,Deutscher Schaferhund,10822.0
2016,5,Deutscher Schaferhund,10790.0
2016,6,Deutscher Schaferhund,10781.0
2016,7,Deutscher Schaferhund,10750.0
2016,8,Deutscher Schaferhund,10712.0
2016,9,Deutscher Schaferhund,10661.0
2016,10,Deutscher Schaferhund,10658.0
2016,11,Deutscher Schaferhund,10614.0
2016,12,Deutscher Schaferhund,10517.0
2017,1,Deutscher Schaferhund,10464.0
2017,2,Deutscher Schaferhund,10474.0
2017,3,Deutscher Schaferhund,10443.0
2017,4,Deutscher Schaferhund,10397.0
2017,5,Deutscher Schaferhund,10372.0
2017,6,Deutscher Schaferhund,10356.0
2017,7,Deutscher Schaferhund,10345.0
2017,8,Deutscher Schaferhund,10335.0
2017,9,Deutscher Schaferhund,10324.0
2017,10,Deutscher Schaferhund,10304.0
2017,11,Deutscher Schaferhund,10287.0
2017,12,Deutscher Schaferhund,10170.0
2018,1,Deutscher Schaferhund,10076.0
2018,2,Deutscher Schaferhund,10072.0
2018,3,Deutscher Schaferhund,10073.0
2018,4,Deutscher Schaferhund,10054.0
2018,5,Deutscher Schaferhund,10058.0
2018,6,Deutscher Schaferhund,10063.0
2018,7,Deutscher Schaferhund,10019.0
2018,8,Deutscher Schaferhund,9977.0
2018,9,Deutscher Schaferhund,9945.0
2018,10,Deutscher Schaferhund,9928.0
2018,11,Deutscher Schaferhund,9884.0
2018,12,Deutscher Schaferhund,9836.0
2019,1,Deutscher Schaferhund,9770.0
2019,2,Deutscher Schaferhund,9729.0
2019,3,Deutscher Schaferhund,9738.0
2019,4,Deutscher Schaferhund,9745.0
2019,5,Deutscher Schaferhund,9742.0
2019,6,Deutscher Schaferhund,9708.0
2019,7,Deutscher Schaferhund,9679.0
2019,8,Deutscher Schaferhund,9686.0
2019,9,Deutscher Schaferhund,9657.0
