commune,count,count_per_surfacekm2,count_per100_inhabitants,top5breeds,top5names
Cham,764.0,43.1,4.5,"Kreuzung  180, Labrador Retriever  38, Franzosische Bulldogge  28, Chihuahueno  25, Yorkshire Terrier  23","Luna  12, Rocky  6, Coco  5, Kira  5, Max  5"
Riederalp,37.0,1.9,8.4,"Kreuzung  8, Border Collie  5",
Amriswil,875.0,46.0,6.2,"Kreuzung  255, Chihuahueno  61, Labrador Retriever  42, Yorkshire Terrier  39, Franzosische Bulldogge  38","Luna  18, Bella  7, Nero  7, Balu  6, Kira  6"
Satigny,323.0,17.1,7.5,"Kreuzung  64, Yorkshire Terrier  18, Border Collie  17, Australian Shepherd  16, Franzosische Bulldogge  16",
Seelisberg,49.0,3.7,7.1,Kreuzung  12,
Bussnang,291.0,15.4,11.8,"Kreuzung  72, Berner Sennenhund  16, Labrador Retriever  13, Zwergspitz / Pomeranian  13, Berger de Beauce  12",Amy  5
Gimel,201.0,10.6,8.7,"Kreuzung  27, Border Collie  10, Chien de Berger Belge  10, Staffordshire Bull Terrier  10, Australian Shepherd  9, Franzosische Bulldogge  9",
Sâles,138.0,7.3,9.5,"Kreuzung  27, Border Collie  8, Jack Russell Terrier  8, Australian Shepherd  7, Berner Sennenhund  6, Franzosische Bulldogge  6",
Möhlin,748.0,39.8,6.7,"Kreuzung  187, Chihuahueno  53, Labrador Retriever  35, Australian Shepherd  29, Franzosische Bulldogge  26, Jack Russell Terrier  26","Luna  10, Rocky  8, Kira  7, Bella  6, Lucky  6"
Valbirse,365.0,19.5,9.2,"Kreuzung  88, Chihuahueno  25, Jack Russell Terrier  23, Border Collie  21, Yorkshire Terrier  21","Bella  6, Luna  6"
Beringen,414.0,22.2,8.2,"Kreuzung  104, Labrador Retriever  23, Chihuahueno  17, Jack Russell Terrier  16, Yorkshire Terrier  15","Jack  5, Rocky  5"
Hünenberg,448.0,24.3,5.1,"Kreuzung  94, Labrador Retriever  33, Zwergpudel  23, Golden Retriever  21, Bichon Havanais  13","Luna  7, Rocky  6"
Termen,81.0,4.3,7.9,"Kreuzung  15, Pug  11, Labrador Retriever  8",
Kaltbrunn,319.0,17.1,6.4,"Kreuzung  85, Zwergspitz / Pomeranian  21, Labrador Retriever  17, Chihuahueno  10, Maltese  8, Yorkshire Terrier  8",
Murgenthal,369.0,19.8,12.5,"Kreuzung  80, Coton De Tulear  23, Zwergpudel  18, Cavalier King Charles Spaniel  17, Yorkshire Terrier  16",
Leysin,262.0,14.1,7.2,"Kreuzung  59, Border Collie  14, Labrador Retriever  11, Yorkshire Terrier  11, Golden Retriever  9",
Le Mouret,332.0,17.9,10.5,"Kreuzung  47, Border Collie  23, Labrador Retriever  17, Chihuahueno  16, Chien de Berger Belge  14, Zwergpudel  14",Lucky  6
Egnach,435.0,23.6,9.1,"Kreuzung  164, Chihuahueno  17, Labrador Retriever  11, Jack Russell Terrier  10, Zwergpudel  10",
Forel (Lavaux),223.0,12.0,10.6,"Kreuzung  38, Border Collie  21, Berner Sennenhund  12, Yorkshire Terrier  8, Jack Russell Terrier  7, Labrador Retriever  7",
Courgenay,341.0,18.5,14.2,"Kreuzung  59, Yorkshire Terrier  22, Jack Russell Terrier  17, Berner Sennenhund  16, Ratier du Jura  14",Luna  5
Conters im Prättigau,17.0,0.9,7.7,Kreuzung  12,
Gossau (ZH),725.0,39.7,7.1,"Kreuzung  199, Zwergpudel  36, Chihuahueno  27, Labrador Retriever  25, Bolonka Zwetna  22, Golden Retriever  22","Gina  6, Luna  6, Jacky  5, Jimmy  5, Mira  5, Rocky  5"
Montfaucon,56.0,3.1,9.8,"Kreuzung  15, Berner Sennenhund  6",
Cugnasco-Gerra,309.0,17.0,11.1,"Kreuzung  60, Chihuahueno  21, Labrador Retriever  15, Border Collie  14, Jack Russell Terrier  12",Charlie  5
Seedorf (UR),99.0,5.1,4.8,"Kreuzung  24, Border Collie  7, Chihuahueno  6, Labrador Retriever  6, Franzosische Bulldogge  5",
Liestal,803.0,44.2,5.4,"Kreuzung  212, Chihuahueno  44, Zwergpudel  38, Labrador Retriever  34, Zwergspitz / Pomeranian  28","Luna  12, Rocky  9, Lucky  8, Amy  5, Bella  5, Kira  5, Nala  5"
Les Ponts-de-Martel,117.0,6.4,9.5,"Kreuzung  25, Jack Russell Terrier  12, Labrador Retriever  11, Australian Shepherd  9, Border Collie  8",
Plasselb,114.0,6.3,11.3,"Kreuzung  36, Border Collie  6, Deutscher Schaferhund  6",Luna  5
Kaisten,270.0,14.9,9.8,"Kreuzung  75, Labrador Retriever  15, Chihuahueno  13, Appenzeller Sennenhund  8, Berner Sennenhund  7, Border Collie  7",Luna  6
Kallnach,241.0,13.4,10.9,"Kreuzung  56, Border Collie  23, Berner Sennenhund  15, Labrador Retriever  13, Chihuahueno  10","Luna  7, Balu  5"
Schlatt-Haslen,90.0,5.0,8.0,"Kreuzung  29, Appenzeller Sennenhund  25",Bläss  7
Neunkirch,222.0,12.4,9.2,"Kreuzung  68, Labrador Retriever  11, Border Collie  8, Chihuahueno  7, Yorkshire Terrier  7, Zwergpudel  7",
Pleigne,52.0,2.9,14.9,"Kreuzung  16, Border Collie  5, Ratier du Jura  5",
Oberbüren,325.0,18.3,7.1,"Kreuzung  95, Deutscher Schaferhund  17, Franzosische Bulldogge  12, Labrador Retriever  11, Bolonka Zwetna  10, Chihuahueno  10",
Ennetbürgen,188.0,20.2,3.9,"Kreuzung  48, Labrador Retriever  13, Jack Russell Terrier  6, Zwergpudel  6, Border Collie  5, Franzosische Bulldogge  5, Golden Retriever  5, Maltese  5, Zwergspitz / Pomeranian  5",
Horrenbach-Buchen,28.0,1.4,12.4,Kreuzung  15,
Pfaffnau,261.0,14.8,9.8,"Kreuzung  75, Labrador Retriever  17, Chihuahueno  10, Border Collie  8, Deutscher Schaferhund  7, Shih Tzu  7",Milo  5
Sembrancher,102.0,5.8,9.7,"Kreuzung  15, Chihuahueno  11, Yorkshire Terrier  7, Border Collie  6, Franzosische Bulldogge  6",
Corgémont,148.0,8.4,8.3,"Kreuzung  34, Franzosische Bulldogge  11, Chihuahueno  9, Jack Russell Terrier  9, Australian Shepherd  7, Labrador Retriever  7",
Hüttwilen,194.0,11.0,11.0,"Kreuzung  51, Zwergpudel  10, Border Collie  8, Chien de Berger Belge  8, Deutscher Schaferhund  6, Maltese  6",
Jorat-Menthue,189.0,10.7,11.8,"Kreuzung  24, Yorkshire Terrier  15, Deutscher Schaferhund  13, Australian Shepherd  8, Berner Sennenhund  8, Labrador Retriever  8",
Niedergesteln,70.0,4.0,9.4,"Kreuzung  16, Border Collie  8, Siberian Husky  5",
Merishausen,75.0,4.3,8.6,"Kreuzung  25, Labrador Retriever  6",
Montagny (FR),289.0,16.5,10.7,"Kreuzung  48, Chihuahueno  16, Jack Russell Terrier  15, Labrador Retriever  15, Border Collie  14, Franzosische Bulldogge  14",Nala  5
Törbel,41.0,2.3,8.2,Kreuzung  8,
Feusisberg,324.0,18.5,6.0,"Kreuzung  82, Labrador Retriever  16, Chihuahueno  14, Zwergpudel  11, Zwergspitz / Pomeranian  11",
Schwellbrunn,128.0,7.3,8.3,"Kreuzung  54, Appenzeller Sennenhund  23, Golden Retriever  5",
Sattel,167.0,9.6,8.7,"Kreuzung  48, Labrador Retriever  12, Border Collie  9, Zwergspitz / Pomeranian  6, Schweizer Laufhund  5",
Römerswil,146.0,8.8,8.1,"Kreuzung  45, Labrador Retriever  10, Berner Sennenhund  9, Chihuahueno  8, Rottweiler  7",
La Chaux-du-Milieu,61.0,3.5,11.9,"Kreuzung  9, Border Collie  6, Jack Russell Terrier  6, Australian Shepherd  5",
Gland,1080.0,129.8,8.1,"Kreuzung  189, Chihuahueno  66, Yorkshire Terrier  60, Franzosische Bulldogge  55, Labrador Retriever  42","Luna  12, Max  11, Lola  8, Nala  7, Spike  6, Teddy  6"
Huttwil,377.0,21.9,7.5,"Kreuzung  105, Labrador Retriever  28, Jack Russell Terrier  17, Chihuahueno  12, Berner Sennenhund  11","Luna  8, Joya  6, Lucy  5"
Gränichen,603.0,35.0,7.4,"Kreuzung  164, Labrador Retriever  42, Zwergspitz / Pomeranian  24, Jack Russell Terrier  21, Zwergpudel  21","Luna  9, Kira  8, Stella  5"
Walkringen,186.0,10.8,10.6,"Kreuzung  56, Labrador Retriever  14, Border Collie  12, St. Bernhardshund  7, Golden Retriever  6",
Rüderswil,256.0,14.9,10.8,"Kreuzung  84, Golden Retriever  27, Labrador Retriever  12, Border Collie  11, Berner Sennenhund  10",Luna  5
Wigoltingen,280.0,16.3,10.9,"Kreuzung  80, Border Collie  13, Labrador Retriever  11, Deutscher Schaferhund  10, Yorkshire Terrier  10",Luna  5
Stansstad,237.0,26.1,5.0,"Kreuzung  50, Labrador Retriever  12, Border Collie  11, Franzosische Bulldogge  11, Chihuahueno  10",
Pully,1210.0,206.5,6.5,"Kreuzung  160, Yorkshire Terrier  75, Chihuahueno  67, Labrador Retriever  57, Jack Russell Terrier  48","Lola  13, Luna  9, Nala  6, Jack  5, Snoopy  5"
Hergiswil (NW),336.0,23.5,5.7,"Kreuzung  66, Labrador Retriever  16, Zwergpudel  13, Yorkshire Terrier  12, Zwergspitz / Pomeranian  11",
Utzenstorf,383.0,22.6,8.6,"Kreuzung  89, Labrador Retriever  25, Bolonka Zwetna  15, Franzosische Bulldogge  15, Chihuahueno  12, Zwerg-Dachshund  12",Luna  7
Appenzell,283.0,16.8,4.9,"Kreuzung  69, Appenzeller Sennenhund  25, Labrador Retriever  12, Zwergspitz / Pomeranian  10, Bichon Havanais  9, Chihuahueno  9",Bläss  6
Bullet,105.0,6.2,16.0,"Kreuzung  20, Lagotto Romagnolo  5",
Prato (Leventina),55.0,3.3,14.2,"Kreuzung  11, Border Collie  6, Jack Russell Terrier  6",
Wetzikon (ZH),1009.0,60.0,4.0,"Kreuzung  274, Chihuahueno  66, Zwergspitz / Pomeranian  51, Labrador Retriever  41, Franzosische Bulldogge  38","Luna  12, Bella  10, Lucky  10, Rocky  9, Kira  6, Snoopy  6, Tyson  6"
Seeberg,256.0,15.2,16.4,"Kreuzung  71, Chihuahueno  37, Labrador Retriever  15, Zwergpudel  11, Jack Russell Terrier  8",
Boudry,450.0,26.8,7.3,"Kreuzung  63, Chihuahueno  46, Yorkshire Terrier  25, Jack Russell Terrier  22, Zwergspitz / Pomeranian  19","Nina  7, Luna  6, Sky  6"
Spiez,734.0,44.0,5.7,"Kreuzung  186, Labrador Retriever  41, Chihuahueno  30, Zwergpudel  24, Jack Russell Terrier  22","Aisha  5, Amy  5, Bobby  5, Finn  5"
Buttisholz,167.0,10.0,5.0,"Kreuzung  45, Labrador Retriever  10, Zwergpudel  10, Border Collie  9, Berner Sennenhund  8",Luna  5
Gündlischwand,24.0,1.4,6.8,,
Ingenbohl,401.0,29.9,4.5,"Kreuzung  86, Labrador Retriever  22, Chihuahueno  21, Border Collie  13, Kangal Coban Kopegi  12, Zwergpudel  12","Amy  5, Rocky  5"
Muttenz,897.0,53.9,5.0,"Kreuzung  241, Chihuahueno  56, Labrador Retriever  35, Zwergpudel  26, Franzosische Bulldogge  23","Luna  16, Rocky  8, Leo  7, Snoopy  6, Django  5, Nala  5"
Lutry,682.0,80.6,6.5,"Kreuzung  73, Jack Russell Terrier  38, Chihuahueno  31, Zwergspitz / Pomeranian  31, Australian Shepherd  30, Labrador Retriever  30","Luna  6, Lola  5"
Delley-Portalban,147.0,21.3,12.0,"Kreuzung  29, Chihuahueno  9, Labrador Retriever  8, Jack Russell Terrier  7, Yorkshire Terrier  7",
La Rippe,110.0,6.6,9.7,"Kreuzung  19, Border Collie  7, Labrador Retriever  7",
Bolligen,332.0,20.0,5.3,"Kreuzung  80, Labrador Retriever  20, Siberian Husky  12, Zwergpudel  10, Golden Retriever  8",
Benken (SG),239.0,14.5,8.0,"Kreuzung  76, Border Collie  17, Labrador Retriever  14, Chihuahueno  12, Appenzeller Sennenhund  7, Berner Sennenhund  7",Kira  5
Oberdiessbach,237.0,14.4,6.7,"Kreuzung  76, Labrador Retriever  26, Border Collie  6, Deutscher Schaferhund  6, Golden Retriever  6",Gina  5
Wängi,419.0,25.5,8.8,"Kreuzung  128, Chihuahueno  20, Deutscher Schaferhund  19, Zwergpudel  12, Labrador Retriever  11","Luna  6, Nala  6, Rocky  6"
Aigle,626.0,38.1,6.0,"Kreuzung  105, Yorkshire Terrier  49, Chihuahueno  43, Border Collie  31, Franzosische Bulldogge  29","Luna  13, Lucky  8, Yuki  5"
Niederhelfenschwil,223.0,13.6,7.0,"Kreuzung  64, Labrador Retriever  14, Chien de Berger Belge  13, Chihuahueno  9, Appenzeller Sennenhund  6, Zwerg-Dachshund  6",Luna  5
Schattdorf,207.0,12.7,3.8,"Kreuzung  52, Labrador Retriever  17, Chihuahueno  13, Zwergspitz / Pomeranian  8, Zwergpudel  7",
Kleinlützel,133.0,8.1,10.9,Kreuzung  51,
Seewen,102.0,6.3,10.0,"Kreuzung  27, Jack Russell Terrier  5",
Herbetswil,88.0,5.4,15.5,"Kreuzung  26, Chihuahueno  5",
Villeret,115.0,7.1,12.2,"Kreuzung  29, Australian Shepherd  9, Chien de Berger Belge  7, Border Collie  5, Chihuahueno  5, Jack Russell Terrier  5",
Perroy,121.0,41.7,8.0,Kreuzung  26,
L'Isle,115.0,7.1,10.8,"Kreuzung  17, Border Collie  11, Chihuahueno  5, Labrador Retriever  5",
Oberdorf (NW),119.0,7.3,3.9,"Kreuzung  26, Zwergpudel  7, Appenzeller Sennenhund  6, Border Collie  6, Jack Russell Terrier  6",
Ueberstorf,176.0,10.9,7.4,"Kreuzung  55, Border Collie  9, Labrador Retriever  9, Zwergspitz / Pomeranian  8, Berner Sennenhund  5, Deutscher Schaferhund  5",
Brot-Plamboz,51.0,3.2,17.6,"Kreuzung  13, Berner Sennenhund  5",
Bülach,889.0,55.3,4.0,"Kreuzung  209, Labrador Retriever  51, Chihuahueno  49, Zwergspitz / Pomeranian  45, Franzosische Bulldogge  40","Luna  13, Mia  8, Rocky  6, Stella  6"
Prez,240.0,15.0,10.2,"Kreuzung  47, Chihuahueno  16, Labrador Retriever  13, Yorkshire Terrier  13, Franzosische Bulldogge  9",Nala  5
Rheinfelden,645.0,40.3,4.8,"Kreuzung  152, Zwergpudel  42, Labrador Retriever  31, Chihuahueno  27, Franzosische Bulldogge  21","Chicco  6, Coco  6, Lucy  6, Rocky  6, Bella  5"
Savigny,292.0,18.2,8.7,"Kreuzung  51, Labrador Retriever  19, Australian Shepherd  11, Chien de Berger Belge  11, Yorkshire Terrier  11",
Trachselwald,116.0,7.3,12.2,"Kreuzung  36, Border Collie  12, Labrador Retriever  6",
Gurmels,360.0,20.8,8.0,"Kreuzung  81, Chien de Berger Belge  19, Chihuahueno  16, Labrador Retriever  16, Franzosische Bulldogge  15",Nala  5
Buchs (SG),646.0,40.5,4.9,"Kreuzung  164, Chihuahueno  33, Zwergspitz / Pomeranian  24, Labrador Retriever  23, Border Collie  20","Luna  12, Kira  5"
Walchwil,271.0,20.0,7.1,"Kreuzung  57, Labrador Retriever  15, Border Collie  14, Franzosische Bulldogge  10, Zwergpudel  10",
Schaan,443.0,16.5,7.3,"Kreuzung  114, Chihuahueno  27, Zwerg-Dachshund  20, Franzosische Bulldogge  18, Jack Russell Terrier  17","Luna  10, Kira  6, Lucy  5"
Niederbüren,126.0,8.0,8.4,"Kreuzung  40, Appenzeller Sennenhund  5, Deutscher Schaferhund  5",
Werthenstein,172.0,10.9,8.1,"Kreuzung  50, Jack Russell Terrier  13, Border Collie  11, Labrador Retriever  11, Chihuahueno  8, Deutscher Schaferhund  8",Lucky  6
Münsingen,618.0,39.2,4.8,"Kreuzung  163, Labrador Retriever  42, Chihuahueno  26, Zwergpudel  20, Border Collie  16","Lou  7, Lucy  6, Gino  5, Milo  5"
Flüelen,110.0,8.9,5.4,"Kreuzung  28, Labrador Retriever  7, Border Collie  6, Chihuahueno  6, Yorkshire Terrier  6",
St. Ursen,145.0,9.2,10.6,"Kreuzung  40, Border Collie  15, Labrador Retriever  11, Chien de Berger Belge  8, Zwerg-Dachshund  7",Luna  5
Balsthal,462.0,29.4,7.4,"Kreuzung  126, Chihuahueno  25, Jack Russell Terrier  19, Labrador Retriever  18, Bolonka Zwetna  13, Zwergspitz / Pomeranian  13","Rocky  7, Luna  5"
Le Cerneux-Péquignot,37.0,2.4,11.8,Kreuzung  7,
Langenbruck,166.0,10.6,17.5,"Kreuzung  61, Labrador Retriever  9, Border Collie  7, Zwergspitz / Pomeranian  6",
Trubschachen,88.0,5.6,6.0,"Kreuzung  33, Border Collie  7, Labrador Retriever  5",
Moudon,350.0,22.4,5.7,"Kreuzung  65, Chihuahueno  40, Jack Russell Terrier  20, Yorkshire Terrier  20, Franzosische Bulldogge  14, Zwergspitz / Pomeranian  14",Luna  6
Basadingen-Schlattingen,189.0,12.1,10.4,"Kreuzung  48, Chihuahueno  13, Great Dane  6, Australian Shepherd  5, Deutscher Schaferhund  5, Epagneul Nain Continental  5, Labrador Retriever  5, Zwerg-Dachshund  5",
Thundorf,167.0,10.7,11.0,"Kreuzung  51, Landseer  14, Border Collie  7, Zwergpudel  7, Australian Shepherd  5",
Burgdorf,791.0,50.8,4.8,"Kreuzung  224, Labrador Retriever  38, Chihuahueno  31, Franzosische Bulldogge  27, Zwergspitz / Pomeranian  27","Luna  6, Lilly  5, Nala  5"
Albinen,38.0,2.4,15.6,Kreuzung  19,
Schlatt (TG),236.0,15.2,13.0,"Kreuzung  63, Labrador Retriever  13, Golden Retriever  10, Zwerg-Dachshund  7, Zwergpudel  7",
Blumenstein,101.0,6.5,8.2,"Kreuzung  33, Zwergpudel  5",
Bözberg,160.0,10.3,9.6,"Kreuzung  45, Labrador Retriever  15, Chihuahueno  8, Border Collie  5",
Laupersdorf,202.0,13.0,11.2,"Kreuzung  55, Chihuahueno  13, Labrador Retriever  10, Jack Russell Terrier  8, Shetland Sheepdog (Sheltie)  8",Luna  5
Rothenburg,339.0,21.9,4.4,"Kreuzung  101, Chihuahueno  20, Zwergpudel  18, Labrador Retriever  15, Yorkshire Terrier  13",
Weinfelden,497.0,32.1,4.3,"Kreuzung  119, Chihuahueno  32, Zwergspitz / Pomeranian  25, Labrador Retriever  23, Zwergpudel  17","Bella  5, Nala  5"
Dallenwil,102.0,6.6,5.5,"Kreuzung  26, Labrador Retriever  6, Appenzeller Sennenhund  5, Border Terrier  5",
Villorsonnens,166.0,10.7,11.2,"Kreuzung  27, Border Collie  16, Cavalier King Charles Spaniel  10, Chihuahueno  10, Appenzeller Sennenhund  8",
Ersigen,186.0,12.0,9.0,"Kreuzung  51, Labrador Retriever  12, Berner Sennenhund  8, Chien de Berger Belge  6, Jack Russell Terrier  6, Zwerg-Dachshund  6",Luna  6
Villaz,192.0,12.4,8.3,"Kreuzung  35, Border Collie  14, Jack Russell Terrier  13, Golden Retriever  12, Australian Shepherd  9",
Chardonne,305.0,29.6,9.9,"Kreuzung  39, Australian Shepherd  34, Cavalier King Charles Spaniel  27, Golden Retriever  18, Chihuahueno  12",
Buchholterberg,155.0,10.1,10.2,"Kreuzung  57, Border Collie  14, Labrador Retriever  13, Jack Russell Terrier  7, Siberian Husky  5",
Hallau,239.0,15.6,11.0,"Kreuzung  57, Yorkshire Terrier  32, Labrador Retriever  11, Zwergpudel  8, Berner Sennenhund  6, Nihon Supittsu  6",
Schötz,337.0,22.1,7.4,"Kreuzung  76, Chihuahueno  21, Labrador Retriever  21, Yorkshire Terrier  18, Zwergspitz / Pomeranian  12",
Teufen (AR),409.0,26.8,6.4,"Kreuzung  112, Zwergpudel  22, Labrador Retriever  18, Appenzeller Sennenhund  16, Chien de Berger Belge  12, Lagotto Romagnolo  12",Luna  6
Isérables,52.0,3.4,6.3,"Kreuzung  8, Border Collie  6",
Gryon,169.0,11.1,12.3,"Kreuzung  38, Labrador Retriever  13, Jack Russell Terrier  10, Siberian Husky  5, Yorkshire Terrier  5",
Versoix,1087.0,103.5,8.2,"Kreuzung  239, Yorkshire Terrier  66, Chihuahueno  61, Jack Russell Terrier  47, Labrador Retriever  33","Luna  15, Max  10, Lucky  8, Nala  8, Bella  6, Sky  6"
Tuggen,207.0,15.3,6.2,"Kreuzung  55, Chihuahueno  11, Labrador Retriever  11, Maltese  7, Zwergpudel  7",
Grossaffoltern,308.0,20.4,10.2,"Kreuzung  97, Chihuahueno  14, Deutscher Schaferhund  10, Labrador Retriever  10, Australian Shepherd  9, Jack Russell Terrier  9",
Bönigen,192.0,12.7,7.5,"Kreuzung  47, Border Collie  12, Chihuahueno  11, Labrador Retriever  10, Australian Shepherd  5, Deutscher Schaferhund  5, Golden Retriever  5",
Port-Valais,349.0,24.3,8.1,"Kreuzung  55, Chihuahueno  20, Australian Shepherd  18, Shih Tzu  17, Yorkshire Terrier  17",
Neftenbach,368.0,24.4,6.4,"Kreuzung  109, Labrador Retriever  20, Zwergpudel  13, Chihuahueno  10, Franzosische Bulldogge  9",Nala  6
Rüegsau,236.0,15.7,7.2,"Kreuzung  65, Berner Sennenhund  13, Chihuahueno  10, Bichon Havanais  8, Jack Russell Terrier  8, Labrador Retriever  8, Zwergpudel  8",
Yverdon-les-Bains,1628.0,120.2,5.4,"Kreuzung  268, Chihuahueno  154, Yorkshire Terrier  104, Franzosische Bulldogge  93, Jack Russell Terrier  67","Luna  20, Lucky  14, Kira  12, Maya  12, Kiko  11"
Saint-Brais,108.0,7.1,47.6,"Labrador Retriever  25, Kreuzung  23, Berner Sennenhund  7, Border Collie  6, St. Bernhardshund  6",
Ausserberg,43.0,2.9,6.9,"Kreuzung  7, Border Collie  6",
Cama,112.0,7.5,19.0,"Kreuzung  33, Chihuahueno  7, Rhodesian Ridgeback  7, Labrador Retriever  5",
Sonceboz-Sombeval,177.0,11.8,9.1,"Kreuzung  30, Australian Shepherd  12, Magyar Vizsla Rovidszoru  10, Border Collie  9, Yorkshire Terrier  8",Kyra  6
Ennetmoos,157.0,11.2,7.0,"Kreuzung  42, Border Collie  8, Siberian Husky  7, Labrador Retriever  6, Golden Retriever  5",
Ursy,304.0,20.4,9.2,"Kreuzung  60, Chihuahueno  20, Yorkshire Terrier  16, Jack Russell Terrier  15, Border Collie  10, Chien de Berger Belge  10, Franzosische Bulldogge  10, Shih Tzu  10, Zwergspitz / Pomeranian  10",
Saint-Maurice,333.0,22.3,7.4,"Kreuzung  50, Chihuahueno  35, Yorkshire Terrier  30, Franzosische Bulldogge  20, Jack Russell Terrier  17","Jack  5, Snoopy  5"
Wiler (Lötschen),26.0,1.7,4.6,Kreuzung  5,
Nottwil,162.0,15.7,4.0,"Kreuzung  31, Zwergpudel  14, Labrador Retriever  13, Chihuahueno  8, Berner Sennenhund  5, Bichon Havanais  5, Jack Russell Terrier  5, Maltese  5, Yorkshire Terrier  5",
Lyss,832.0,56.1,5.3,"Kreuzung  190, Chihuahueno  41, Franzosische Bulldogge  37, Border Collie  27, Yorkshire Terrier  21","Kira  8, Lucky  7, Milo  7, Mia  6, Mira  6, Rocky  6"
Steffisburg,786.0,53.1,4.9,"Kreuzung  212, Labrador Retriever  40, Chihuahueno  30, Jack Russell Terrier  24, Franzosische Bulldogge  23","Kira  7, Luna  7, Rocky  6, Leo  5"
Surpierre,127.0,8.6,11.1,"Kreuzung  33, Jack Russell Terrier  7, Chihuahueno  6, Labrador Retriever  6",
Tavannes,409.0,27.7,11.7,"Kreuzung  68, Chihuahueno  32, Labrador Retriever  25, Jack Russell Terrier  20, Border Collie  14, Yorkshire Terrier  14",
Maur,750.0,50.8,7.0,"Kreuzung  198, Labrador Retriever  40, Chihuahueno  27, Franzosische Bulldogge  20, Bichon Havanais  18, Pug  18","Teddy  9, Luna  7, Rocky  5"
Porrentruy,418.0,28.3,6.5,"Kreuzung  85, Yorkshire Terrier  30, Chihuahueno  27, Ratier du Jura  21, Jack Russell Terrier  14",Lili  5
Cortébert,75.0,5.1,10.8,"Kreuzung  20, Appenzeller Sennenhund  5, Jack Russell Terrier  5",
Radelfingen,144.0,9.8,11.3,"Kreuzung  43, Border Collie  14, Labrador Retriever  10, Deutscher Schaferhund  6, Chien de Berger Belge  5, Zwergpudel  5",
Bowil,150.0,10.2,11.1,"Kreuzung  46, Berner Sennenhund  11, Border Collie  7, Russkaya Psovaya Borzaya  7, Labrador Retriever  6",
Regensdorf,887.0,60.7,4.8,"Kreuzung  191, Chihuahueno  77, Zwergspitz / Pomeranian  52, Yorkshire Terrier  41, Franzosische Bulldogge  40","Luna  17, Balu  8, Jack  6, Leo  6, Rocky  6"
Kirchdorf (BE),171.0,11.7,9.5,"Kreuzung  53, Chien de Berger Belge  9, Border Collie  8, Labrador Retriever  8, Chihuahueno  7",
Dalpe,24.0,1.6,13.8,Kreuzung  5,
Wattenwil,260.0,17.9,8.5,"Kreuzung  88, Chihuahueno  16, Zwergpudel  15, Labrador Retriever  12, Golden Retriever  10",
Egg,647.0,44.5,7.3,"Kreuzung  180, Labrador Retriever  50, Zwergpudel  24, Chihuahueno  23, Australian Shepherd  16",Luna  11
Uzwil,808.0,55.8,6.1,"Kreuzung  207, Chihuahueno  55, Labrador Retriever  37, Zwergspitz / Pomeranian  32, Zwergpudel  28","Luna  14, Bella  7, Mia  6, Rocky  6, Balu  5"
Laufenburg,291.0,20.1,8.0,"Kreuzung  85, Deutscher Schaferhund  9, Labrador Retriever  9, Yorkshire Terrier  9, Zwergpudel  9",
Amlikon-Bissegg,182.0,12.6,13.7,"Kreuzung  38, Labrador Retriever  11, Berger de Beauce  8, Border Collie  8, Jack Russell Terrier  8",Luna  6
Affeltrangen,295.0,20.4,11.1,"Kreuzung  93, Chihuahueno  13, Appenzeller Sennenhund  12, Golden Retriever  12, Yorkshire Terrier  11",
Bonaduz,235.0,16.3,6.8,"Kreuzung  46, Labrador Retriever  21, Chihuahueno  12, Deutscher Schaferhund  12, Border Terrier  5, Franzosische Bulldogge  5, Golden Retriever  5, Nova Scotia Duck Tolling Retriever  5, Zwergpudel  5",
Aubonne,320.0,22.3,8.5,"Kreuzung  47, Jack Russell Terrier  21, Chihuahueno  15, Australian Shepherd  14, Yorkshire Terrier  13","Luna  6, Joy  5, Rocky  5"
Bösingen,222.0,15.5,6.5,"Kreuzung  52, Labrador Retriever  22, Mudi  11, Golden Retriever  10, Jack Russell Terrier  10",
Wolhusen,260.0,18.2,6.0,"Kreuzung  77, Entlebucher Sennenhund  15, Labrador Retriever  10, Zwerg-Dachshund  10, Berner Sennenhund  9, Yorkshire Terrier  9, Zwergpudel  9","Luna  8, Rocky  6"
Vérossaz,80.0,5.6,10.3,"Kreuzung  17, Chihuahueno  8, Zwergspitz / Pomeranian  6",
Scharans,92.0,6.4,11.6,Kreuzung  34,
Tévenon,126.0,8.8,14.1,"Kreuzung  16, Siberian Husky  16, Labrador Retriever  8, Deutscher Schaferhund  5, Jack Russell Terrier  5",
Staldenried,18.0,1.3,3.4,,
Grächen,74.0,5.2,5.9,"Kreuzung  14, Labrador Retriever  11, Chihuahueno  7",
Stocken-Höfen,121.0,8.5,11.6,"Kreuzung  29, Border Collie  8, Alaskan Malamute  6, Franzosische Bulldogge  5",
Russikon,386.0,27.2,8.8,"Kreuzung  106, Chihuahueno  17, Labrador Retriever  16, Chien de Berger Belge  15, Zwergpudel  11","Balu  5, Bella  5"
Lavey-Morcles,103.0,7.3,10.9,"Kreuzung  11, Chihuahueno  7, Leonberger  7, Border Collie  6, Staffordshire Bull Terrier  5, Yorkshire Terrier  5, Zwergpinscher / Rehpinscher  5",
La Ferrière,141.0,10.0,26.6,"Kreuzung  38, Berner Sennenhund  8, Zwerg-Dachshund  8, Chihuahueno  7, Jack Russell Terrier  7, Schweizer Laufhund  7",
