year,month,breed,n_animals
2021,3,Cao de agua Portugues (Portugiesischer Wasserhund),322.0
2021,4,Cao de agua Portugues (Portugiesischer Wasserhund),327.0
2021,5,Cao de agua Portugues (Portugiesischer Wasserhund),332.0
2021,6,Cao de agua Portugues (Portugiesischer Wasserhund),341.0
2021,7,Cao de agua Portugues (Portugiesischer Wasserhund),338.0
2021,8,Cao de agua Portugues (Portugiesischer Wasserhund),339.0
2021,9,Cao de agua Portugues (Portugiesischer Wasserhund),348.0
2021,10,Cao de agua Portugues (Portugiesischer Wasserhund),350.0
2021,11,Cao de agua Portugues (Portugiesischer Wasserhund),349.0
2021,12,Cao de agua Portugues (Portugiesischer Wasserhund),350.0
2022,1,Cao de agua Portugues (Portugiesischer Wasserhund),349.0
2022,2,Cao de agua Portugues (Portugiesischer Wasserhund),352.0
2022,3,Cao de agua Portugues (Portugiesischer Wasserhund),350.0
2022,4,Cao de agua Portugues (Portugiesischer Wasserhund),352.0
2022,5,Cao de agua Portugues (Portugiesischer Wasserhund),350.0
2022,6,Cao de agua Portugues (Portugiesischer Wasserhund),350.0
2022,7,Cao de agua Portugues (Portugiesischer Wasserhund),356.0
2022,8,Cao de agua Portugues (Portugiesischer Wasserhund),357.0
2022,9,Cao de agua Portugues (Portugiesischer Wasserhund),354.0
2022,10,Cao de agua Portugues (Portugiesischer Wasserhund),355.0
2022,11,Cao de agua Portugues (Portugiesischer Wasserhund),352.0
2022,12,Cao de agua Portugues (Portugiesischer Wasserhund),354.0
2023,1,Cao de agua Portugues (Portugiesischer Wasserhund),356.0
2023,2,Cao de agua Portugues (Portugiesischer Wasserhund),353.0
2023,3,Cao de agua Portugues (Portugiesischer Wasserhund),352.0
2023,4,Cao de agua Portugues (Portugiesischer Wasserhund),352.0
2023,5,Cao de agua Portugues (Portugiesischer Wasserhund),350.0
2023,6,Cao de agua Portugues (Portugiesischer Wasserhund),351.0
2023,7,Cao de agua Portugues (Portugiesischer Wasserhund),353.0
2016,1,Cavalier King Charles Spaniel,4170.0
2016,2,Cavalier King Charles Spaniel,4174.0
